right_votes_24,right_votes_19,right_votes_14,total_votes_24,total_votes_19,total_votes_14,CNTR_CODE,lon,lat
32910,15324,0,181709,157979,126427,FR,-1.6,48.1
3761,2218,0,10996,10757,10117,FR,2.3,44.7
5128,3066,0,10523,9995,8755,FR,3.6,46.3
2489,1430,0,6588,6194,6019,FR,2.5,44
8792,5566,0,18441,17775,15000,FR,3.7,48.2
3334,1798,0,8633,8075,7538,FR,2.3,45.5
3477,2238,0,6473,6252,5934,FR,5.6,48.3
5945,3301,0,16002,14220,11873,FR,6.1,44.7
3933,2608,0,11036,11109,9108,FR,-0.1,46.3
2148,1433,0,5230,5207,5002,FR,1,46.9
4786,2928,0,10076,9853,8855,FR,2.4,46.8
8358,5916,0,15521,14999,13521,FR,2.3,50.2
6841,3500,0,17835,15756,13482,FR,4.6,44.8
39186,19337,0,103549,89710,76133,FR,4.9,45
8390,6040,0,15015,14987,12751,FR,2.9,49.9
42984,22805,0,108206,95409,79341,FR,4.6,45.5
14631,8110,0,30730,26754,22073,FR,5.2,47.2
4012,2046,0,9115,6860,6164,FR,9.2,41.5
3302,1563,0,6262,5146,5579,FR,9.4,42
14674,6676,0,29758,23892,21027,FR,9.5,42.6
10800,4979,0,20373,16389,14788,FR,8.9,42.1
2854,1340,0,6204,5250,5473,FR,9.2,42.4
9229,4333,0,18247,14711,13562,FR,8.9,41.7
2595,1210,0,5853,5028,5210,FR,9.3,42.2
1107,498,0,2419,2326,2387,FR,8.9,42.4
3198,1420,0,7121,6298,5792,FR,9,42.6
31346,13402,0,91956,76726,62541,FR,6,46.1
1121,679,0,3933,3565,3633,FR,1.9,45.8
8417,5202,0,20379,19237,16871,FR,1.8,43
4150,2521,0,8601,8322,7860,FR,2.3,47.6
6886,3542,0,18885,17420,15397,FR,5.9,46.7
1952,1278,0,4588,4348,3743,FR,-0.1,44.2
32787,16483,0,111860,104063,86390,FR,3,45.9
26326,18656,0,47460,48069,41024,FR,3.2,49.8
5664,3653,0,12223,11781,10090,FR,0.1,47.4
17079,9747,0,45273,43316,36956,FR,0.7,45.2
13202,7327,0,34190,29895,24949,FR,4.9,44.7
2388,1639,0,5147,5173,5043,FR,2.3,46.6
24627,12772,0,67413,58914,45513,FR,-0.9,45
7225,4834,0,13277,12981,11100,FR,3.4,48.7
7186,4591,0,14179,13896,11964,FR,1.9,48.2
5991,3158,0,15396,14316,13252,FR,1.7,46.2
30853,17964,0,88525,82626,69864,FR,2.7,48.4
1737,1102,0,4208,3919,3555,FR,6.4,44
4534,3275,0,7442,7457,6353,FR,4.8,48.4
3380,2162,0,7408,7154,6665,FR,3.3,47.2
11035,7071,0,20939,20256,18212,FR,3,48.1
6351,4212,0,12541,12458,11385,FR,6.1,48.1
27849,NA,NA,85803,NA,NA,FR,-0.3,49.1
6576,3927,0,18145,17501,15395,FR,-0.5,48.3
2774,1468,0,9400,8681,8109,FR,-0.7,43
24543,14279,0,55442,49045,38718,FR,-0.9,45.7
24181,18473,0,45105,45982,36722,FR,4,50.3
3402,2155,0,8030,7766,7107,FR,2.5,42.4
17798,10496,0,46278,42593,35005,FR,1.5,48.7
2875,1340,0,7203,6302,5980,FR,2.8,45.1
12376,6044,0,40964,35876,27901,FR,-1.4,48.3
9275,4715,0,30103,28247,24710,FR,2.4,44.4
8301,5050,0,19124,18030,15320,FR,6.1,44
15728,10401,0,35499,34499,28429,FR,2.5,50
66016,30742,0,309643,271293,224161,FR,-1.6,47.3
16386,8566,0,46941,42008,33882,FR,-1.1,43.6
5858,3375,0,13588,13392,12162,FR,2.7,46.2
41783,27727,0,107994,106391,84517,FR,0.3,49.6
14164,8550,0,35057,33252,28667,FR,1.2,47.4
5533,3857,0,9699,9620,8128,FR,4.4,49.9
NA,NA,NA,NA,NA,NA,FR,0.2,46.1
12156,6342,0,33294,31768,25825,FR,-1.2,46.7
3402,1797,0,8026,7167,6697,FR,3.3,44.8
4951,3140,0,9326,8876,8562,FR,5.6,47.7
3987,2138,0,11569,10821,10453,FR,2.1,45
5702,3143,0,14394,14016,11711,FR,3.4,45.2
12790,7700,0,28300,26304,23056,FR,0.8,44.1
NA,NA,NA,NA,NA,NA,FR,-0.5,43.4
NA,NA,NA,NA,NA,NA,FR,5.6,45.8
NA,NA,NA,NA,NA,NA,LU,6.3,49.6
NA,NA,NA,NA,NA,NA,LU,5.9,49.9
0,0,0,66035,48977,55161,LU,5.9,49.6
6511,0,0,85701,68081,71933,PT,-8.1,41.4
2023,0,0,24952,18888,19805,PT,-7.6,40.3
3168,0,0,32162,23906,25863,PT,-7.9,40.5
430,0,0,2859,1729,2306,PT,-7.1,39.8
411,0,0,3580,2679,3320,PT,-8.3,37.8
2768,0,0,34164,26347,27746,PT,-8.3,40.4
3187,0,0,24527,18278,18901,PT,-7.5,40
2403,0,0,21555,13518,15128,PT,-8.2,39.8
411,0,0,3822,2969,3818,PT,-8.4,38
442,0,0,4699,3412,3514,PT,-7,41.9
2695,0,0,23347,10045,11140,PT,-7.6,37.3
8055,0,0,60416,49097,47730,PT,-8.9,38.8
324,0,0,3176,2213,2428,PT,-6.9,40.8
410,0,0,3119,2303,2684,PT,-7.3,39.1
24151,0,0,307906,260542,259119,PT,-8.4,41
3613,0,0,42413,29321,34791,PT,-7.9,41.1
1609,0,NA,18001,12100,NA,PT,-8.1,40.1
736,0,0,5096,3399,3940,PT,-7,40.3
4556,0,0,39108,30894,31848,PT,-8.6,39.4
14317,0,NA,151731,116941,NA,PT,-8.6,41.7
594,0,0,4989,3879,4599,PT,-8.3,39.2
1000,0,0,7981,6446,7299,PT,-7.7,38
7350,0,0,64584,44073,42603,PT,-9.2,39.2
1198,0,NA,12416,8992,NA,PT,-7.3,40.3
440,0,0,4127,2149,3773,PT,-7.6,38.7
7226,0,0,50635,36707,36484,PT,-7.9,37.2
593,0,0,4893,3511,4221,PT,-7.8,39.1
1432,0,NA,14289,11280,NA,PT,-7.5,41.6
518,0,0,4328,2724,3296,PT,-7.5,37.8
1492,0,0,13981,10038,10689,PT,-7.5,39.3
4888,0,0,47391,34775,34464,PT,-8.7,40.3
555,0,0,4292,2025,3691,PT,-7.3,38.7
5190,0,0,41856,32215,32809,PT,-8.9,39.2
733,0,0,7103,5385,5736,PT,-7,41.4
26515,0,0,218669,173082,168147,PT,-8.9,38.5
5244,0,0,76004,63175,60888,PT,-8.5,40.1
1251,0,0,11528,7091,7822,PT,-8.7,38.2
945,0,0,10189,7932,8445,PT,-7.5,40.9
352,0,0,4285,2578,3846,PT,-8.1,38.9
734,0,0,7531,5066,5944,PT,-7.1,41.1
434,0,0,4163,2685,3579,PT,-8.4,38.3
1959,0,0,20372,9906,16929,PT,-8,38.6
1070,0,0,10153,6659,7613,PT,-7.8,39.7
358,0,0,2898,2130,2531,PT,-8.2,37.5
3215,0,0,23067,13381,14088,PT,-8.8,37.2
1058,0,0,10975,7748,7757,PT,-6.6,41.7
1063,0,0,10030,7435,8147,PT,-7.4,41.1
1186,0,0,11590,8674,10451,PT,-7.5,40.6
1422,0,NA,11653,8988,NA,PT,-7.3,41.5
674,0,0,4755,2916,3501,PT,-8.7,37.6
1343,0,0,11013,7916,8922,PT,-8,39.4
614,0,0,3854,2634,3440,PT,-7.3,38.1
2516,0,0,24120,17112,19344,PT,-8,40.8
317,0,0,3003,2052,2655,PT,-7.8,37.5
79585,0,0,777275,692151,635383,PT,-9.2,38.9
812,0,0,8103,4818,7133,PT,-8.3,38.7
41389,0,NA,527922,444814,NA,PT,-8.5,41.3
3092,0,0,28130,20179,21245,PT,-8.4,42
602,0,0,4290,1684,3288,PT,-7.4,38.4
5345,0,0,50443,36366,35427,PT,-9,39.5
2319,0,0,16097,11100,11863,PT,-8.6,39
684,0,0,5560,3222,4361,PT,-8.6,38.5
890,0,0,7048,5746,6741,PT,-8.1,38
991,0,0,7206,4147,6517,PT,-7.5,38.9
1743,0,0,16041,12779,12019,PT,-7.1,40.6
3692,0,0,35535,28094,27219,PT,-9,39.9
8312,0,0,72109,54769,51651,PT,-8.7,39.7
8162,0,0,49642,26515,26796,PT,-8.2,37.2
4787,0,0,37445,27011,28530,PT,-8.3,39.5
2734,0,NA,28400,21137,NA,PT,-7.6,41.3
760,0,0,11317,8898,9762,PT,-7.9,41.6
268,0,0,2933,2381,2850,PT,-8,37.8
2208,0,0,14310,9188,10130,PT,-8.6,37.4
717,0,0,7005,4806,5371,PT,-6.6,41.4
102,0,0,647,458,599,PT,-7,38
8158,0,0,95222,74096,74058,PT,-8.2,41.6
484,0,0,5097,3279,3704,PT,-7.8,40
11161,0,0,119596,93785,91403,PT,-8.5,40.7
478,0,0,4122,2367,3228,PT,-7.2,40.1
625,0,0,6569,4931,5600,PT,-7,41.6
1346,0,0,11033,6115,6967,PT,-8.6,37.8
610,0,0,6066,4514,4796,PT,-7.2,40.8
328,0,0,3180,1770,2611,PT,-7.8,38.8
1375,0,0,6917,5168,6167,PT,-7.1,38.9
1385,0,0,11134,8289,9141,PT,-7.3,41.8
3980,0,0,40522,31281,30930,PT,-7.8,40.7
328,0,0,2800,2209,2752,PT,-7.6,38.2
325,0,0,2861,1537,2614,PT,-7.7,38.5
617,0,0,5569,3800,5354,PT,-7.8,38.3
208,228,123,1017,1097,1045,SE,13.3,60.4
1243,1425,789,5931,6190,5508,SE,13.7,56.8
33,43,23,232,234,228,SE,15,66.1
382,459,291,4233,4402,4647,SE,20.4,65.1
174,198,112,964,1086,1091,SE,16.4,63.7
61,74,42,294,331,330,SE,16,63.9
87,105,59,420,474,472,SE,14.6,64.6
846,1061,527,8485,8645,7826,SE,14.5,63
1923,2485,1512,13124,13842,12772,SE,15.2,60.6
2511,3086,1993,10611,11093,9640,SE,13.6,56.3
1301,1510,918,7557,7770,6888,SE,16.9,61.2
207,236,123,1333,1479,1427,SE,17.6,63.2
2364,2966,1747,14369,15197,13667,SE,17.4,60.6
71,74,30,776,685,595,SE,12.8,63.7
2002,2180,1402,18444,18409,16321,SE,15.7,58.1
39,48,20,244,252,260,SE,22.4,67.3
287,380,194,1517,1700,1543,SE,14.1,60.3
186,244,126,1149,1261,1046,SE,15.6,61.7
13,16,9,66,74,69,SE,16.3,66.9
719,941,497,4694,4971,4344,SE,16.1,58.2
905,1149,582,5145,5561,4832,SE,15.6,60.2
566,729,415,4582,4817,4493,SE,21.6,66
1325,1729,1036,8098,8775,8037,SE,14.9,60.4
89,117,57,353,399,357,SE,13.2,61.7
250,289,154,1372,1459,1393,SE,16.1,62.5
258,328,180,1871,1963,1653,SE,17.4,61.7
904,1131,667,5934,6277,5355,SE,16.7,61.5
38,49,25,259,261,256,SE,15.5,65.7
2283,2708,1494,14824,15214,13587,SE,14.6,59.2
14,19,14,113,112,107,SE,16.9,65.6
381,446,212,3390,3672,3191,SE,19.2,63.5
48,63,31,277,296,293,SE,21,67.1
205,246,127,1105,1180,1078,SE,15.3,62.3
5085,6539,3929,23918,25321,21636,SE,14.1,56.2
66,73,39,394,403,385,SE,13.4,62.7
393,446,217,3602,3945,3394,SE,18.4,63.5
190,232,120,1496,1551,1440,SE,15.5,63.5
6216,6741,3606,46671,44224,37160,SE,12.5,57.3
1650,1796,1144,8853,9003,7995,SE,14.8,57.6
1023,1126,707,6478,6473,5936,SE,14.5,58.5
758,945,540,4436,4716,4074,SE,16.6,58.2
266,320,152,2472,2489,2243,SE,14.4,63.5
1021,1079,611,5331,5430,4716,SE,15.2,57.3
526,635,354,3622,3797,3395,SE,15.7,61.1
1291,1373,880,8340,8110,7278,SE,15.3,56.8
244,278,136,2227,2438,2102,SE,17.8,63.8
1409,1528,931,9373,9501,8984,SE,13.8,58.7
82,103,58,540,569,590,SE,23.1,66.3
52,73,38,367,393,352,SE,21.5,68.5
1067,1263,756,7854,8444,7652,SE,17.2,62.2
1946,2183,1291,11519,11765,11084,SE,12.8,58.2
1044,1310,650,10498,10702,9682,SE,14.9,63.4
1444,1754,928,8685,9315,8288,SE,15.6,58.8
986,1077,634,6261,6289,5702,SE,14.6,58.2
11,13,7,83,84,89,SE,19.8,66.2
38,53,27,266,284,255,SE,21.5,67.9
834,999,568,4460,4655,4056,SE,16,57.4
33,39,28,224,239,242,SE,17.1,64.5
45,59,29,259,278,275,SE,21.8,66.9
12,15,8,91,93,97,SE,18.9,66.4
408,489,314,4512,4676,4973,SE,20.3,64.6
71,91,56,647,653,642,SE,18.9,64.6
76,88,44,484,501,469,SE,14.4,64.3
12,16,9,64,72,67,SE,18.1,65.9
95,115,63,785,783,777,SE,19.3,64.2
540,564,292,2182,2280,2078,SE,12.1,59.4
486,648,292,3088,3350,3199,SE,23.4,65.9
48,63,31,280,300,294,SE,18.2,67.8
11,14,9,71,74,70,SE,16.3,66.1
362,444,222,3149,3232,2975,SE,15.4,63.1
139,151,76,671,717,678,SE,12.6,60.7
63,81,52,477,502,537,SE,18.7,65.4
7911,9646,5132,52605,51680,44122,SE,13.6,55.6
55,76,39,384,411,369,SE,18.8,68.2
510,611,392,5671,5884,6239,SE,21,64.6
1118,1252,642,6812,6942,6008,SE,15.3,57.6
5771,6319,3101,40104,38313,33223,SE,17.7,59.7
30,38,21,206,210,208,SE,16.2,65.3
1677,2012,1009,8952,9376,8218,SE,16.7,60.2
225,273,173,2473,2572,2707,SE,19.8,65.1
14039,15980,8512,98624,97324,89619,SE,17.8,59.1
54,75,39,378,404,363,SE,20.8,67.9
12,15,8,62,69,65,SE,18.3,66.3
22,28,16,165,172,170,SE,20.4,66.3
934,1140,639,6392,6666,6265,SE,14.2,59.7
682,832,422,5263,5631,5311,SE,17.5,62.9
83,100,57,404,455,454,SE,14.4,64.9
95,109,53,646,657,606,SE,14.9,64.1
3043,3383,2018,25633,25739,22642,SE,15.3,58.4
70,90,56,639,646,635,SE,18.2,64.6
1936,2116,1454,10605,10854,10363,SE,13.7,58.1
4507,5308,2906,32793,33501,29986,SE,16.8,59.6
37,49,31,313,318,323,SE,18,65.2
1269,1651,835,7151,7796,7019,SE,16.4,60.5
446,536,286,2508,2632,2443,SE,12.6,59.4
217,245,128,1667,1842,1670,SE,17.4,63.4
3280,3898,2050,22041,22896,20397,SE,16.4,59.8
113,132,74,978,973,992,SE,19.3,64.5
60,75,44,373,400,413,SE,22.2,66.6
2250,2598,1550,14413,14688,13429,SE,15.7,59.4
1698,2104,1203,7397,7761,6737,SE,13.9,56.5
12,15,9,68,73,69,SE,16,66.3
1157,1414,669,9982,10432,9914,SE,22.6,66
289,328,160,2648,2901,2495,SE,17.8,63.6
5319,6046,3447,43471,43234,38965,SE,15.3,59.2
12847,13279,7841,104910,98244,88922,SE,11.8,58
898,984,566,4597,4709,4336,SE,14.3,58.7
183,246,122,1136,1242,1008,SE,15.8,62
492,624,353,3281,3473,2975,SE,16.7,62
15,19,11,79,88,82,SE,15.9,66.6
190,214,121,1081,1218,1226,SE,16.8,63.4
116,129,56,923,901,805,SE,13.8,63.8
68,66,36,374,372,348,SE,14.1,61.9
37,46,20,234,241,249,SE,23,67
34,44,31,239,267,285,SE,16.7,64.4
42,59,30,296,317,284,SE,20.6,68.9
875,1032,590,5526,5757,5176,SE,16.2,57.7
1116,1334,678,10756,11167,10576,SE,21.5,65.6
14,17,9,105,107,113,SE,17,67.4
95,110,56,514,546,542,SE,16.1,63
780,878,505,3596,3668,3359,SE,15.6,57
884,1049,546,4187,4318,3759,SE,12.5,58.7
3585,4239,2540,22208,22768,20459,SE,16.2,59.3
551,608,346,2823,2800,2415,SE,11.8,59
1802,2155,1248,11061,11500,10196,SE,16.7,59.1
635,726,349,3944,4075,3806,SE,13,59.7
450,492,248,2590,2710,2572,SE,13.1,60.1
27,35,18,183,185,181,SE,14.7,65.8
704,731,375,4205,3988,3576,SE,14.5,60.8
3275,3898,2336,18393,18492,16692,SE,11.9,58.5
44,56,41,309,349,375,SE,15.8,64.7
555,644,367,7930,7923,7356,SE,20.5,64.3
70,73,29,767,677,589,SE,12.4,63.1
1900,2348,1386,12120,12732,11133,SE,16.3,58.4
30,37,23,204,213,212,SE,15.2,65.4
33,38,28,226,241,244,SE,15.3,65.1
68,86,52,607,611,602,SE,18.8,64.3
1715,1865,1076,10804,11075,10451,SE,13.3,58.5
33,42,31,218,237,253,SE,18.5,65.6
122,168,124,1020,1149,1070,SE,20.2,65.8
40,46,34,269,287,290,SE,16.8,64.8
36,45,26,284,303,288,SE,18,64.1
61,61,33,335,335,313,SE,13,62.3
89,111,55,380,417,377,SE,12.5,62.1
54,68,36,356,370,386,SE,23.1,66.7
4053,4977,3005,26969,28357,25194,SE,16.1,58.6
1857,2107,1337,11551,11683,10869,SE,13.7,57.5
613,712,332,4578,5010,4608,SE,18.2,63.1
13,16,9,67,74,70,SE,16.8,66.7
5006,6368,3572,20762,22747,19852,SE,14.5,56.3
3617,4445,2435,17909,18667,16443,SE,15.1,56.3
5366,6754,3844,24641,25605,21248,SE,13.7,56
45,59,29,258,276,274,SE,20.7,67.3
584,712,417,3003,3156,2924,SE,12.8,59.1
1430,1684,1020,8182,8561,7948,SE,13.8,57.1
40,52,39,276,299,323,SE,19.4,66
872,1106,673,4275,4618,4254,SE,15.3,59.9
149,162,82,706,752,706,SE,13.1,60.6
48,68,35,341,365,328,SE,21.9,68.3
1883,1913,1222,11445,11155,10146,SE,14.3,57.5
4147,4499,2836,27382,26916,24182,SE,12.7,57.7
13,16,8,96,98,104,SE,19.6,66.7
158,198,119,1676,1753,1783,SE,19.6,64.8
9,11,6,67,69,72,SE,18,67.3
11,14,8,57,64,60,SE,17.4,66.3
547,646,342,8018,7875,7081,SE,19.8,63.6
154,188,94,1156,1220,1161,SE,15.3,62.9
76,92,52,369,417,417,SE,15,64.5
364,410,245,1547,1580,1482,SE,14.8,61.3
2930,2864,1756,20437,19513,17777,SE,14.3,58
740,829,502,4709,4855,4596,SE,13.4,58.8
18,23,15,135,135,130,SE,17.2,65.4
2420,2806,1674,17272,17362,15912,SE,14.9,59.6
13,16,9,88,92,94,SE,17.4,67
3364,3470,1857,33088,31208,27562,SE,17.2,59.9
81,107,60,727,759,756,SE,19,65.1
1741,1882,978,10339,9986,8581,SE,11.3,58.7
71,70,38,395,394,368,SE,14.6,62.2
347,437,251,3560,3854,3590,SE,20.8,65.6
32,42,21,184,197,195,SE,17.1,67.9
658,717,352,3511,3574,3194,SE,12.3,59.9
3386,4340,2281,18646,18955,15566,SE,14.2,55.4
92,93,50,518,520,489,SE,12.6,62.7
56,72,32,364,379,377,SE,23.1,67.9
113,150,72,447,505,452,SE,12.5,61.8
63,81,40,358,383,379,SE,19.6,67.5
534,601,304,2992,3006,2702,SE,15.1,61
90,107,63,514,579,592,SE,16.7,64
1513,1575,1014,9673,9403,8286,SE,14.8,56.6
62,81,40,358,383,380,SE,20,67.2
31,40,20,196,206,208,SE,19.1,67.2
41,53,27,278,280,274,SE,17.3,65
114,135,68,814,840,779,SE,15,63.7
20,26,13,138,144,148,SE,20.6,66.6
71,88,47,472,487,471,SE,13.9,62.9
671,809,524,4191,4359,3960,SE,15.7,57.8
229,298,139,1839,1903,1770,SE,19.2,63.8
2977,3029,1980,23767,22586,19938,SE,14.8,57
4848,5019,2770,56324,52744,47031,SE,17.8,60
56,55,29,309,308,288,SE,13.9,62.2
18,24,15,136,137,132,SE,16.3,65.7
126,142,63,1209,1148,1019,SE,14,63.3
59,74,46,478,487,481,SE,17.6,64.8
1287,1518,746,6928,7126,6335,SE,14.8,58.9
70,74,30,771,681,592,SE,12.8,63.4
1717,1958,1169,9481,9805,9128,SE,13.2,57.2
418,502,324,4650,4823,5141,SE,20.9,64.9
2810,3105,1920,18750,18676,16768,SE,13.3,57.7
1208,1383,665,5593,5873,5043,SE,16.3,57.1
3385,3666,1840,22842,22397,19654,SE,17.4,59.4
2005,2657,1511,13897,14697,13185,SE,15.8,60.5
1541,1677,865,10676,10624,9326,SE,17.4,60.3
1887,2172,1293,12502,13144,11350,SE,16.2,58.9
605,796,471,3932,4173,3660,SE,16.4,61
140,154,76,637,632,564,SE,13.8,61.6
37,43,32,253,270,273,SE,16.1,65
52,72,37,354,379,347,SE,20,67.8
5647,5825,2731,40152,37423,31310,SE,18.3,59.6
32,44,23,222,238,213,SE,18.5,68.5
4161,4436,2775,27100,27129,25638,SE,14,58.4
45,62,32,314,336,301,SE,21.1,68.2
59,82,42,413,442,397,SE,20.6,68.6
1184,1326,751,6830,6994,6201,SE,15.1,57.9
93,104,45,737,721,644,SE,14.3,64.1
1726,1891,1047,11053,10945,9649,SE,15.8,56.7
336,385,188,3066,3354,2900,SE,18.5,63.8
463,564,310,4993,5314,5119,SE,20.2,65.4
533,622,362,4013,4306,3938,SE,16.3,62.7
716,819,457,11472,11277,10130,SE,20.7,64
15,20,15,114,115,109,SE,17.8,65.5
157,183,94,812,870,853,SE,15.5,62.6
18,24,15,113,123,125,SE,18.8,66.1
20032,22004,13036,179585,170721,153899,SE,12.2,57.6
397,565,332,2025,2281,2097,SE,14.6,59.9
1494,1714,1090,9277,9395,8547,SE,14.3,57.2
720,878,471,7782,8301,7909,SE,21.1,65.3
562,543,279,2663,2410,2133,SE,14.5,61.1
176,199,109,963,1046,1042,SE,16.2,63.4
12,15,8,86,89,92,SE,18.5,66.7
1821,2012,1031,14576,14739,13565,SE,13.2,59.3
937,1142,591,5502,5898,5499,SE,14.2,59
492,558,310,2270,2346,2135,SE,12.3,59.1
11,14,8,77,80,82,SE,16.5,67.1
1474,1904,974,8366,8842,8112,SE,16.2,60.1
288,347,222,3186,3309,3507,SE,20.3,64.8
12,15,8,86,88,92,SE,17.3,67.6
394,476,244,3418,3550,3404,SE,22.3,66.3
1151,1413,805,9924,10087,9111,SE,15.6,60.8
1916,2272,1172,13817,14166,13302,SE,14.2,59.4
1997,2548,1582,13378,13980,12600,SE,16.9,61
393,507,271,2821,2982,2480,SE,16.4,61.8
410,506,255,2494,2664,2426,SE,14.5,60.5
51,68,33,203,230,206,SE,12.7,61.5
346,439,237,2314,2463,2098,SE,16.2,62.2
123,155,78,743,798,666,SE,15.3,62
57,72,37,380,387,403,SE,23.6,66.8
250,283,151,1768,1963,1830,SE,17.1,63.7
2744,3250,1762,17485,17526,15057,SE,16,56.4
1430,1683,835,13516,13862,13205,SE,22.1,65.7
36,50,26,252,269,242,SE,23,68.3
51124,55999,31918,641061,610494,554553,SE,17.9,59.4
69,83,47,329,372,370,SE,15.5,64.1
42,57,28,276,294,276,SE,21.8,67.5
4451,5243,2901,29041,29852,27034,SE,16.3,59.5
2052,2345,1460,11152,11607,11044,SE,13.3,58.3
2295,2615,1508,17423,17584,15678,SE,15.8,59.1
520,594,333,8040,7861,7104,SE,19.9,64.2
11323,13839,7655,58770,58580,50101,SE,13.2,55.9
106,115,48,1013,932,820,SE,13.3,63.9
98,110,48,778,762,681,SE,14.4,63.8
10217,11924,6572,46785,46811,39874,SE,13.1,56.2
52,69,39,359,382,363,SE,21,66.4
2438,3105,1868,16081,16916,15162,SE,16.9,60.4
35,44,19,217,225,230,SE,22.3,67
34,43,28,265,274,276,SE,17.7,64.4
908,1065,555,5851,6041,5367,SE,16.4,57.9
300,342,227,1614,1801,1783,SE,13.7,60.1
320,432,264,1511,1733,1660,SE,14.1,60
51,55,29,299,303,287,SE,13.8,62.5
12,15,9,63,70,66,SE,16.6,66.4
87,108,57,645,668,633,SE,14.4,62.8
37,48,36,251,272,294,SE,19.1,65.7
12,15,8,94,96,101,SE,19.1,66.9
12,15,8,91,93,98,SE,19.6,66.4
203,222,115,903,933,844,SE,13.5,60.8
1416,1493,930,8054,7971,7151,SE,14.8,57.3
3773,4384,2614,23495,23562,21474,SE,12.4,58.4
54,64,33,410,403,377,SE,12.4,62.9
542,697,433,3357,3708,3172,SE,16.2,61.3
5048,5703,3311,31892,31514,28063,SE,12.3,58.1
55,76,39,380,406,368,SE,18.6,68
43,45,18,474,418,363,SE,12.3,63.6
11,15,11,90,90,85,SE,16.8,65.9
3157,3126,1949,22532,21723,19902,SE,14.4,57.8
1426,1654,875,9029,9271,8061,SE,15.1,58.2
57,59,31,299,303,282,SE,13.6,61.9
39,50,31,325,332,331,SE,18.2,64.3
1406,1743,965,10603,11244,10405,SE,17.5,62.6
1264,1500,982,7711,7880,7186,SE,13.3,58
608,727,359,3863,3991,3669,SE,12.5,59.7
58,76,38,344,369,358,SE,20.4,67.6
3377,3724,2350,31006,31150,27595,SE,15.8,58.4
71,90,56,644,651,640,SE,18.5,64.8
2249,2497,1259,16136,16030,13839,SE,17.2,58.8
78,93,47,440,482,483,SE,15.8,62.8
793,922,546,3338,3463,3028,SE,12,58.7
48,62,31,276,296,292,SE,19.4,67.7
935,1095,652,7228,7758,7034,SE,16.6,62.3
1467,1612,934,9220,9395,8602,SE,12.8,58.5
211,289,190,1627,1782,1635,SE,21.1,65.8
1368,1658,842,7345,7699,6309,SE,16.5,57.3
192,216,105,849,841,744,SE,13.9,61.3
14585,15949,9934,134995,128065,118081,SE,12.3,57.8
48,63,31,276,295,292,SE,21,66.9
24,31,16,150,158,160,SE,18.1,67.5
9,11,6,70,71,75,SE,18,66.8
2137,2371,1314,14368,14207,12357,SE,16.1,56.9
57,73,48,471,499,525,SE,19.4,65.2
1070,1275,767,5733,5822,5184,SE,14.3,56.6
2280,2428,1096,13582,13195,11035,SE,17.3,59.7
32,40,29,224,252,269,SE,16.2,64.5
649,897,496,3545,4006,3580,SE,15,60.1
85,106,67,772,830,815,SE,19.5,65.5
577,734,403,4196,4403,3707,SE,16.9,61.8
210,278,132,1330,1411,1383,SE,23.4,66.2
45,44,24,249,249,232,SE,13.5,62.4
39,55,29,278,298,267,SE,22.1,67.9
73,86,49,365,412,411,SE,15.7,63.7
1032,1139,663,6502,6647,6137,SE,13,58.7
35,45,35,238,258,278,SE,18.8,65.9
938,1069,602,15628,15275,13692,SE,20.4,63.8
27,33,21,186,193,192,SE,16.7,65
39,55,28,276,296,265,SE,19.3,68.4
40,46,34,271,289,292,SE,14.8,65.2
37,45,19,230,237,245,SE,23.1,67.3
285,386,233,2099,2245,2064,SE,21,66.2
22542,28687,17230,205557,195285,171184,SE,13.2,55.7
584,684,382,2848,2937,2655,SE,12.3,58.9
306,356,176,1521,1589,1422,SE,15.3,61.2
40,56,29,284,304,272,SE,20.6,68.4
29,37,20,199,201,198,SE,15.8,65.5
1163,1387,828,5773,6217,5845,SE,15.9,59.9
1037,1317,871,6127,6365,5925,SE,14,57.3
2335,2749,1645,18674,19078,16843,SE,15.4,58.6
2646,2934,1491,19400,19675,18323,SE,13.4,59.6
959,1149,659,5876,5903,5289,SE,13.3,56.9
10,12,6,75,76,80,SE,18.5,67.2
109,119,60,528,565,535,SE,12.8,60.5
370,440,253,2099,2201,2029,SE,13.3,59.1
77,91,48,613,669,612,SE,17.3,64
612,727,445,3611,3833,3448,SE,15.8,57.6
10,13,7,51,57,54,SE,17.9,66.2
9,11,6,71,72,76,SE,16.8,67.7
40,51,39,269,292,316,SE,19.7,65.7
2114,2472,1377,9463,9499,7902,SE,13.3,56.4
4298,4595,2308,33847,31759,27505,SE,18.5,59.9
454,530,278,2768,2843,2497,SE,16.7,57.7
2399,2708,1510,15629,15259,13425,SE,17,59.3
37,49,24,217,233,229,SE,21.3,67.4
46,60,30,266,284,281,SE,17.6,67.8
9,11,6,47,52,49,SE,17.5,66
7,9,5,57,58,61,SE,17.9,67.1
174,218,114,944,1012,862,SE,15,61.5
34,47,24,238,255,229,SE,21.8,68.1
32,39,19,201,210,219,SE,22.7,66.8
27,34,19,183,186,184,SE,14.7,65.5
1555,1715,978,8988,8965,7975,SE,12.9,57.4
105,119,65,576,627,625,SE,16.6,63.2
27,31,23,181,193,195,SE,15.7,65.2
308,357,208,2289,2446,2241,SE,16.6,62.9
45,57,30,303,308,321,SE,23.8,66.6
